,Rating,Latitude,Longitude,Name,Website,Vicinity,Address,Food Tags,Place tags,X_coord,Y_coord,X,Y,Rating_scaled
3670,8.4,28.4508571999999,77.0977535,Shophouse by Kylin,1,"T 1-107, 1st Floor, One Horizon Centre, Sector 43, DLF, Golf Course Road, Phase V, Gurugram","T 1-107, 1st Floor, One Horizon Centre, Sector 43, DLF, Golf Course Road, Harizan Colony, Phase V, Sector 43, Gurugram, Haryana 122002, India",0,0,28.199669984577994,5.3567349831826885,0.48851802845949216,0.11312338253949668,0.5789473684210524
3671,8.2,28.4427849999999,77.10104,Shawarma House,0,"02, Ground Floor, Central Plaza Mall, DLF Golf Course Road, Sector 53, Gurugram","02, Ground Floor, Central Plaza Mall, DLF Golf Course Road, Sector 53, Parsvnath Exotica, DLF Phase 5, Sector 53, Gurugram, Haryana 122003, India",0,0,29.020417164864153,4.8703031641257875,0.5026804272739784,0.10248945959965501,0.5263157894736838
3672,8.4,28.4511266,77.0978059,Caffe Tonino,0,"T1-111, Plaza Level, One Horizon Centre, Golf Course Road, Harizan Colony, DLF Phase 5, Sector 43, Gurugram","T1-111, Plaza Level, One Horizon Centre, Golf Course Road, Harizan Colony, DLF Phase 5, Sector 43, Harizan Colony, Sector 43, Gurugram, Haryana 122003, India",0,0,28.184473841804532,5.383073702614672,0.48825581149479347,0.11369917528536772,0.5789473684210524
3673,8.4,28.440141,77.102008,Vaishnav Foods,1,"Vaishnav Foods Ground Floor, Vatika Atrium, Golf Course Road, Sector 53, Gurugram","Vaishnav Foods Ground Floor, Vatika Atrium, Golf Course Road, Parsvnath Exotica, DLF Phase 5, Sector 53, Gurugram, Haryana 122002, India",0,0,29.28108474962301,4.704207580455451,0.5071783754631841,0.09885843143043944,0.5789473684210524
3674,8.4,28.439258,77.10399,The Forestta,1,"Plot No 27, Golf Course Road, Opposite Alchemist Hospital, Sarswati Kunj II, Suncity, Sector 54, Gurugram","Plot No 27, Golf Course Road, Opposite Alchemist Hospital, Sarswati Kunj II, Suncity, Sector 54, Gurugram, Haryana 122003, India",1,0,29.492954006228203,4.752152823691969,0.5108342843479705,0.09990656603416989,0.5789473684210524
3675,8.2,28.437777,77.104608,Impromptu,1,"Vatika Towers, BLC-143, Golf Course Road, DLF Phase 5, Sector 54, Gurugram","Vatika Towers, BLC-143, Golf Course Road, DLF Phase 5, Sector 54, Gurugram, Haryana 122002, India",2,0,29.64466726659719,4.663840647602375,0.513452171744236,0.09797596684555758,0.5263157894736838
3676,8.8,28.446017,77.098575,The barbecue house ë‹¨ë¹„ ê³¨í”„ì½”ìŠ¤,0,"veritas tower, Gurugram","veritas tower, Parsvnath Exotica, DLF Phase 5, Sector 53, Gurugram, Haryana 122002, India",0,0,28.60533587151189,4.993423517129473,0.4955179941178414,0.10518100298739164,0.6842105263157896
3677,9.6,28.446216,77.0987688,nooba1_IBIS Hotel,0,"BLC-143, Golf Course Road, Parsvnath Exotica, DLF Phase 5, Sector 54, Gurugram","BLC-143, Golf Course Road, Parsvnath Exotica, DLF Phase 5, Sector 54, Gurugram, Haryana 122002, India",0,0,28.605781220017025,5.022549189293914,0.4955256788267173,0.10581772151860992,0.894736842105263
3678,8.6,28.4461265,77.0988536,Nooba,1,"Shop.No.4, Pegasus One, Near South Point Mall, Golf Course Road, Parsvnath Exotica, DLF Phase 5, Sector 53, Gurugram","Near South Point Mall, Shop.No.4, Pegasus One, Golf Course Road, Parsvnath Exotica, DLF Phase 5, Sector 53, Gurugram, Haryana 122002, India",0,0,28.618520059607974,5.020170976685804,0.4957454938087899,0.10576573123216394,0.631578947368421
3679,9.8,28.4472843,77.0992646,Breeze's Kitchen,0,"Golf Course Road, Parsvnath Exotica, Sector 53, Gurugram","Golf Course Road, Parsvnath Exotica, DLF Phase 5, Sector 53, Gurugram, Haryana 122011, India",0,0,28.56719427998601,5.144952968510246,0.49485984207835415,0.10849359983235898,0.9473684210526316
3680,7.8,28.4480853,77.0988864,Bijoli Grill,1,"DSP, 111/112, 1st Floor South Point Mall, DLF Phase 5, Sector 53, Gurugram","DSP, 111/112, 1st Floor South Point Mall, DLF Phase 5, Sector 53, Gurugram, Haryana 122009, India",0,0,28.481833071634753,5.189973994137815,0.4933868921797807,0.10947780789285225,0.4210526315789471
3681,9.0,28.448055,77.098934,Cafe Amaretto,0,"Cafe Amaretto (Anasha Art & Craft LLP), South Point Mall , LG 008 ,Sector -53, Golf course road,, Gurgaon , Haryana, Gurugram","Cafe Amaretto (Anasha Art & Craft LLP), South Point Mall , LG 008 ,Sector -53, Golf course road,, Gurgaon , Haryana, DLF Phase 5, Sector 53, Gurugram, Haryana 122002, India",0,0,28.487567206584927,5.1903466533845215,0.49348583751638503,0.10948595462494716,0.7368421052631577
3682,9.2,28.4476903,77.0993407,Manami Japanese Restaurant,1,"LG South Point Mall, Golf Course Road, DLF Phase 5, Sector 53, Gurugram","LG South Point Mall, Golf Course Road, DLF Phase 5, Sector 53, Gurugram, Haryana 122011, India",0,0,28.54407751016249,5.184468542800114,0.4944609507736905,0.10935745280303172,0.7894736842105259
3683,9.2,28.4545,77.0978593,Pizza Hut,1,"SN G7 Central Plaza, Sector 53, Gurugram","SN G7 Central Plaza, Sector 53, Gurugram, Haryana 122003, India",2,0,27.948834222404308,5.675303225770649,0.4841897332351323,0.12008762708527726,0.7894736842105259
3684,8.2,28.4544862,77.0973116999999,The Shawarma Story,1,"Sector 43, Gurugram","Sector 43, Gurugram, Haryana 122022, India",1,0,27.90861344816379,5.639981584335968,0.4834957038688383,0.11931545799927185,0.5263157894736838
3685,10.0,28.4545244,77.0972537,Biryani Bites,1,"Biryani Bites Food Court, Golf Course Road, DLF Phase 5, Gurugram","Biryani Bites Food Court, Golf Course Road, DLF Phase 5, Sector 43, Gurugram, Haryana 122001, India",0,0,27.901535678184306,5.639637053341313,0.4833735734447877,0.11930792618103132,0.9999999999999998
3686,8.4,28.451091,77.0982393,Hahn's kitchen,0,"SN T1/101, 1st Flr, One Horizon Centre, Golf Course Rd, Gurugram","SN T1/101, 1st Flr, One Horizon Centre, Golf Course Rd, Harizan Colony, Sector 43, Gurugram, Haryana 122002, India",0,0,28.21961262777837,5.407045145440486,0.4888621486382788,0.1142232168175618,0.5789473684210524
3687,8.2,28.4509495,77.0982071,GoGourmet,1,"1st Floor, One Horizon Center, Golf Course Road, Gurugram","1st Floor, One Horizon Center, Golf Course Road, Harizan Colony, Sector 43, Gurugram, Haryana 122003, India",0,0,28.22724237779052,5.392919362351457,0.4889938037509887,0.11391441200063003,0.5263157894736838
3688,9.0,28.4485526,77.1001866,Sweet Obsession,1,"Shop No 309, 3rd Floor South Point Mall, Golf Course Road, Gurugram","Shop No 309, 3rd Floor South Point Mall, Golf Course Road, DLF Phase 5, Sector 54, Gurugram, Haryana 122002, India",0,0,28.546466187352515,5.311056222384661,0.49450216858085055,0.11212479568048844,0.7368421052631577
3689,10.0,28.4484825,77.10007,King and queen wraps & rolls,1,"Golf Course Road, Sector 43, Gurugram","Golf Course Road, DLF Phase 5, Sector 43, Gurugram, Haryana 122002, India",0,0,28.54267293814971,5.297783214400568,0.4944367141884345,0.11183463344489211,0.9999999999999998
3690,10.0,28.4484825,77.10007,Mitraao,1,"Plot No. 87E, basement, Golf Course Road, Sector 53, Gurugram","Plot No. 87E, basement, Golf Course Road, DLF Phase 5, Sector 53, Gurugram, Haryana 122022, India",0,0,28.54267293814971,5.297783214400568,0.4944367141884345,0.11183463344489211,0.9999999999999998
3691,8.0,28.4509222999999,77.0977470999999,Sagar Ratna,1,"One Horizon Center, Golf Course Road, DLF Phase 5, Sector 43, Gurugram","One Horizon Center, Golf Course Road, Harizan Colony, DLF Phase 5, Sector 43, Gurugram, Haryana 122002, India",0,0,28.194563587147087,5.361911247254583,0.4884299150444737,0.11323654124149836,0.4736842105263157
3692,8.8,28.451039,77.0976713,Delhi Club House,0,"T1-109 Plaza Level, One Horizon Center, Sector 41, BLC-143, Golf Course Road, DLF Phase 5, Gurugram","T1-109 Plaza Level, One Horizon Center, Sector 41, BLC-143, Golf Course Road, Harizan Colony, DLF Phase 5, Sector 43, Gurugram, Haryana 122002, India",0,0,28.180569639361487,5.367179880249339,0.48818844254930205,0.11335171922753794,0.6842105263157896
3693,8.8,28.458141,77.096975,Cafe StayWoke,1,"104, 1st floor South Point mall, Golf Course Road, Gurugram","104, 1st floor South Point mall, Golf Course Road, Sector 42, Gurugram, Haryana 122002, India",1,0,27.62362651142173,5.931983725539904,0.47857811322460037,0.12569893898505866,0.6842105263157896
3694,10.0,28.4727168999999,77.1244361999999,"Dashmesh Tiffin Services, Ghar Ka Khana",1,"A2/88, Phase V, Aya Nagar Extension, Aya Nagar, New Delhi","A2/88, Phase V, Aya Nagar Extension, Aya Nagar, New Delhi, Delhi 110047, India",0,0,28.653888733179834,8.892151801856075,0.49635579777655914,0.19041139811973398,0.9999999999999998
3695,9.4,28.4660691,77.1032762999999,Hunger Junction,1,"108, Arjun Marg, Block D, Sector 26A, Gurugram","108, Arjun Marg, Block D, Sector 26A, Gurugram, Haryana 122002, India",0,0,27.534419126116276,7.0037532732487415,0.47703879563906465,0.14912897446608778,0.8421052631578949
3696,7.4,28.4728009,77.1309191,Food Forest Sweets And Restaurant,0,619/10 main road chattarpur,"619/10 main road chattarpur, Adarsh Enclave, Aya Nagar, New Delhi, Delhi 110047, India",1,0,29.135613274403298,9.303501569316271,0.5046681931589636,0.19940394662730154,0.3157894736842106
3697,10.0,28.4719085,77.1296915,DRAGON CHINESE CORNER,1,"D-73-A, GROUND FLOOR KHASRA NO. 1577, PHASE-4 AYA NAGAR NEAR SAMMAN KI DIWAR SHIV HANSHA CHOWK, Aya Nagar, New Delhi","D-73-A, GROUND FLOOR KHASRA NO. 1577, PHASE-4 AYA NAGAR NEAR SAMMAN KI DIWAR SHIV HANSHA CHOWK, Adarsh Enclave, Aya Nagar, New Delhi, Delhi 110047, India",0,0,29.106686717683782,9.150560947060276,0.5041690511059276,0.1960605000686556,0.9999999999999998
3698,9.0,28.47555,77.1299059999999,Chinese Mania,0,"A-1/53, Phase V, Aya Nagar Extension, New Delhi","A-1/53, Phase V, Aya Nagar Extension, Aya Nagar, New Delhi, Delhi 110047, India",0,0,28.864019161593852,9.475723387892499,0.49998170232029526,0.20316890088306902,0.7368421052631577
3699,8.8,28.471758,77.131532,Ds' Silent flavour,0,"Near gyan kunj public school ,main road janapur, Dehli","Near gyan kunj public school ,main road janapur, Phase 6, Block F, Aya Nagar, Dehli, Delhi 110047, India",0,0,29.255840279515425,9.252415853917237,0.5067427696370401,0.19828715792311427,0.6842105263157896
3700,8.4,28.4774289,77.1293889,Ghar Se Restaurent,0,"Aya Nagar, New Delhi","Aya Nagar, New Delhi, Delhi 110047, India",0,0,28.69158352627051,9.604356765153089,0.4970062400879096,0.20598096491278803,0.5789473684210524
3701,8.2,28.4716203,77.1388214,Hannah's Kitchen,0,"D32 H block Phase 6, Baktawar Chowk, Near CLC Church, Aya Nagar, New Delhi","D32 H block Phase 6, Baktawar Chowk, Near CLC Church, Aya Nagar, H Block, Phase 6, Block H, Aya Nagar, New Delhi, Delhi 110047, India",2,0,29.813994577989572,9.695064993564923,0.5163739983087665,0.20796394438319182,0.5263157894736838
3702,8.0,28.4714865,77.1304643999999,Apple Pizza,1,"Shop No. 1, Ground Floor, Bandh Road Opposite Shiv Mandir Ayanagar, New Delhi","Shop No. 1, Ground Floor, Bandh Road Opposite Shiv Mandir Ayanagar, Phase 6, Block F, Aya Nagar, New Delhi, Delhi 110047, India",0,0,29.19482220963851,9.162612545815838,0.5056898726411762,0.19632396098434365,0.4736842105263157
3703,9.4,28.4967845,77.1598403,Manami Japanese Restaurant,0,"145/A, Sultanpur, New Delhi","145/A, Sultanpur, New Delhi, Delhi 110030, India",0,0,29.606303919233763,13.159615917077332,0.5127901931980166,0.2837027552472044,0.8421052631578949
3704,6.6,28.4965789,77.1599622999999,WISHING TREE CAFE,0,"Avalon Courtyard Residences, Sultanpur, New Delhi","Avalon Courtyard Residences, Sultanpur, New Delhi, Delhi 110030, India",1,0,29.630096527062605,13.149622866775257,0.5132007464219597,0.2834842964156003,0.10526315789473673
3705,7.6,28.4937053,77.1590796,Yadav Restaurants,1,"Plot no. 112, Near Sharma Departmental Store, Sultanpur, New Delhi","Plot no. 112, Near Sharma Departmental Store, Sultanpur, New Delhi, Delhi 110030, India",0,0,29.767990178391408,12.848632467692273,0.5155801696243926,0.276904322441681,0.36842105263157876
3706,8.2,28.497793,77.16011,JMD Food Palace,1,"Plot No. 388-369, Chaudhary Market, Sultanpur, MG Road, New Delhi","Plot No. 388-369, Chaudhary Market, Sultanpur, MG Road, Sultanpur, New Delhi, Delhi 110030, India",0,0,29.55489374630018,13.262748376219267,0.5119030852192195,0.28595734176919224,0.5263157894736838
3707,8.0,28.4975159,77.1603226999999,TCG - The Chineese Gathering,1,"368, Mehrauli-Gurgaon Road, Sultanpur, New Delhi","368, Mehrauli-Gurgaon Rd, Sultanpur, New Delhi, Delhi 110030, India",0,0,29.5905913694231,13.25228947393943,0.5125190653743017,0.2857286989121218,0.4736842105263157
3708,8.4,28.4975436,77.1603617,The China Gathring,0,"98, Mehrauli-Gurgaon Road, Sultanpur, New Delhi","98, Mehrauli-Gurgaon Rd, Sultanpur, New Delhi, Delhi 110030, India",0,0,29.59155550934459,13.257091481759984,0.5125357020858361,0.28583367596978904,0.5789473684210524
3709,8.0,28.502488,77.1706181999999,Lutyens',1,"222, 223, Faridabad Road, New Manglapuri, New Delhi","222, 223, Faridabad Rd, New Manglapuri, Manglapuri Village, Sultanpur, New Delhi, Delhi 110030, India",1,0,30.01146593561223,14.31961507998594,0.5197814643205474,0.3090615850469631,0.4736842105263157
3710,7.8,28.4989096,77.1600529,Nashta Paani,1,"146, Mehrauli-Gurgaon Road, Sultanpur, New Delhi","146, Mehrauli-Gurgaon Rd, Sultanpur, New Delhi, Delhi 110030, India",0,0,29.47121821455552,13.354760977145538,0.5104592225047976,0.2879688362261984,0.4210526315789471
3711,8.6,28.5037649999999,77.1707852999999,Tonino,1,"Khasra No.76/27, Mehrauli-Gurgaon Road, Near Metro Pillar No.38, New Manglapuri, Mehrauli, Gurugram","Khasra No.76/27, Mehrauli-Gurgaon Road, Near Metro Pillar No.38, New Manglapuri, Mehrauli, Ghitorni, Gurugram, Delhi 110030, India",0,0,29.933243529996677,14.439322164767436,0.5184316979964405,0.31167851071886415,0.631578947368421
3712,8.0,28.4975491,77.160849,FENGSHUII The Art of Oriental Dining,1,"No. 9. The Gallery on MG , near Barista, Mehrauli-Gurgaon Road, New Delhi","No. 9. The Gallery on MG , near Barista, Mehrauli-Gurgaon Rd, Sultanpur, New Delhi, Delhi 110030, India",0,0,29.62781665253055,13.287938420593306,0.5131614060585135,0.2865080232423822,0.4736842105263157
3713,8.0,28.4957191,77.1616581999999,Spicy Food Court - Best Restaurant in Delhi,1,"Near Bank Of India, Best Restaurant in Sultanpur No.51, Main Market, Mehrauli-Gurgaon Road, Sultanpur, New Delhi","Best Restaurant in Sultanpur No.51, Main Market, Near Bank Of India, Mehrauli-Gurgaon Rd, Sultanpur, New Delhi, Delhi 110030, India",0,0,29.818778837795264,13.181745113222856,0.5164565530796238,0.28418652328480604,0.4736842105263157
3714,8.4,28.5003527,77.1664201,Karims,0,"Pillor No.54, Sultanpur, New Delhi","Pillor No.54, New Manglapuri, Manglapuri Village, Sultanpur, New Delhi, Delhi 110030, India",0,0,29.8475249495797,13.875175505588354,0.5169525814659962,0.2993456577568384,0.5789473684210524
3715,7.8,28.494079,77.164981,Bikaner Sweets,1,"Opp. Dlf gate no. 3 Sultanpur Mandi Road, Mandi Road, New Delhi","Opp. Dlf gate no. 3 Sultanpur Mandi Road, Mandi Road, Sultanpur, New Delhi, Delhi 110030, India",1,0,30.185305181359084,13.24849363748605,0.5227811465454903,0.285645717843129,0.4210526315789471
3716,7.4,28.498891,77.1614698,Quotes Cafe,0,"8, Mehrauli-Gurgaon Road, Near Sultanpur Metro Station, Sultanpur, New Delhi","8, Mehrauli-Gurgaon Road, Near Sultanpur Metro Station, Sultanpur, New Delhi, Delhi 110030, India",1,0,29.579111432947016,13.441491851050886,0.5123209733885545,0.28986486644766446,0.3157894736842106
3717,8.6,28.496684,77.163099,Darjeeling Momo's Shop,0,"Crc-2, Sultanpur Village, New Delhi","Crc-2, Sultanpur Village, Devta Mohalla, Sultanpur, New Delhi, Delhi 110030, India",0,0,29.858552119445616,13.354147895879587,0.5171428607397937,0.28795543361008125,0.631578947368421
3718,9.8,28.494778,77.162989,Quality Home Food,0,"Main Market Road, Near Peer Baba, Sultanpur, New Delhi","Main Market Road, Near Peer Baba, Sultanpur, New Delhi, Delhi 110030, India",0,0,29.98578081113272,13.184149654986083,0.5193382547851193,0.28423908915491164,0.9473684210526316
3719,8.4,28.5008475,77.1662991,MR. SUB,1,"New Manglapuri, Manglapuri Village, Sultanpur, New Delhi","New Manglapuri, Manglapuri Village, Sultanpur, New Delhi, Delhi 110030, India",0,0,29.803246564340444,13.909981913901207,0.5161885360136546,0.3001065632924367,0.5789473684210524
3720,8.0,28.5006939,77.1663133999999,Cafe Udupi Ruchi,1,"Mangla Puri Main Road, New Manglapuri, Manglapuri Village, Sultanpur, New Delhi","Mangla Puri Main Rd, New Manglapuri, Manglapuri Village, Sultanpur, New Delhi, Delhi 110030, India",0,0,29.815242232469984,13.897727013996558,0.5163955272043371,0.2998386579948882,0.4736842105263157
3721,9.2,28.5006112,77.1663343,Karims,0,"New Manglapuri, Manglapuri Village, Sultanpur, New Delhi","New Manglapuri, Manglapuri Village, Sultanpur, New Delhi, Delhi 110030, India",0,0,29.822693707043932,13.89195169054197,0.5165241060861256,0.2997124032102242,0.7894736842105259
3722,9.8,28.5001246999999,77.1685588999999,Il Forno By Marco,1,"114, New Manglapuri, Manglapuri Village, Sultanpur, New Delhi","114, New Manglapuri, Manglapuri Village, Sultanpur, New Manglapuri, Manglapuri Village, Sultanpur, New Delhi, Delhi 110030, India",0,0,30.024601119984915,13.988983334175847,0.5200081184279949,0.30183361934104663,0.9473684210526316
3723,8.2,28.5101439,77.1629476999999,Grills & Curries,0,"Bhawani Kunj, 16A, Vasant Kunj Marg, Sector A, Vasant Kunj, New Delhi","Bhawani Kunj, 16A, Vasant Kunj Marg, Sector A, Vasant Kunj, New Delhi, Delhi 110070, India",0,0,28.89026541569284,14.496698837669689,0.5004345944250317,0.3129328265228138,0.5263157894736838
3724,6.6,28.513586,77.174947,Fortune Select Global,1,"Global Arcade, Mehrauli-Gurgaon Road, Gurgaon","Global Arcade, Mehrauli-Gurgaon Road, Ward No 6, Aam Bagh, Khandsa Colony, Mehrauli, Gurgaon, Haryana 122002, India",0,0,29.54799464082256,15.539194096970325,0.5117840377395763,0.33572289456163273,0.10526315789473673
3725,8.2,28.5078436,77.1770976999999,Biryani Ishqq,0,"A-181, Andheria More, Near Vasant Kunj Redlight, Mehrauli-Gurgaon Road, Vasant Kunj, New Delhi","A-181, Andheria More, Near Vasant Kunj Redlight, Mehrauli-Gurgaon Rd, Desu Colony, Vasant Kunj, New Delhi, Delhi 110074, India",0,0,30.11802449736353,15.181843788738368,0.521620185043406,0.3279108323333952,0.5263157894736838
3726,7.0,28.5164745,77.1784388,Bikaner Namkeen,1,"Kalka Das Marg, Gandhi Colony, Mehrauli, New Delhi","Kalka Das Marg, Aam Bagh, Gandhi Colony, Mehrauli, New Delhi, Delhi 110016, India",0,0,29.605233377991176,16.00401069622445,0.5127717204790246,0.345884285539737,0.21052631578947367
3727,8.6,28.5141487,77.1652436,Bhardwaj Chinese Fast Food,0,"Sector A, Sector-A, Vasant Kunj, New Delhi","Sector A, Sector-A, Vasant Kunj, New Delhi, Delhi 110070, India",0,0,28.778219677943028,14.982525853776037,0.49850118976450886,0.32355352781942,0.631578947368421
3728,8.2,28.5142904,77.164525,Mastani Biryani,1,"Vasant Kunj Marg, Kishangarh Village, Sector-A, Vasant Kunj, New Delhi","Vasant Kunj Marg, Kishangarh Village, Sector-A, Vasant Kunj, New Delhi, Delhi 110070, India",0,0,28.714101565672067,14.94986101456237,0.4973948000028081,0.32283943928854647,0.5263157894736838
3729,8.4,28.515307,77.164508,FitGrub,1,"162/9, Kishangarh, Vasant Kunj, PK Bhattewala Ln, New Delhi","162/9, Kishangarh, Vasant Kunj, PK Bhattewala Ln, Kishangarh Village, Vasant Kunj, New Delhi, Delhi 110070, India",1,0,28.640548988575446,15.035796635671389,0.4961256138810691,0.3247180844282343,0.5789473684210524
3730,8.6,28.5068621,77.1749729999999,Burger King,1,"Chhatarpur Metro Station Exit Gate Beside WH Smith, Chhattarpur, New Delhi","Chhatarpur Metro Station Exit Gate Beside WH Smith, Andheria Mor Village, Chhattarpur, New Delhi, Delhi 110074, India",0,0,30.028008915455242,14.965410028780763,0.5200669216254815,0.3231793574692886,0.631578947368421
3731,6.4,28.505333,77.1745409999999,Jiggyasu Sweets Restaurant Bakery,0,"Khasra 2/1, Opposite Chattarpur Metrostation, CDR Chowk, Mehrauli-Gurgaon Road, Chhattarpur, New Delhi","Khasra 2/1, Opposite Chattarpur Metrostation, CDR Chowk, Mehrauli-Gurgaon Rd, Dr Ambedkar Colony, Chhattarpur, New Delhi, Delhi 110074, India",1,0,30.104234450923183,14.807621521462453,0.5213822309668653,0.31972993092710905,0.05263157894736836
3732,9.4,28.5159428,77.1643141999999,amasum,0,"Kishangarh Village, Sector-A, Vasant Kunj, New Delhi","Kishangarh Village, Sector-A, Vasant Kunj, New Delhi, Delhi 110070, India",0,0,28.58077245602923,15.078124924954915,0.49509414022632997,0.325643426375003,0.8421052631578949
3733,9.2,28.5030626,77.1719937,Sardar Chole Bahture,0,"101, Sultanpur Mandi Road, New Manglapuri, Manglapuri Village, Sultanpur, New Delhi","101, Sultanpur Mandi Rd, New Manglapuri, Manglapuri Village, Sultanpur, New Delhi, Delhi 110030, India",0,0,30.074068175134723,14.454532489286128,0.5208616969477109,0.31201102477835835,0.7894736842105259
3734,9.0,28.5026547999999,77.171977,Apna Punjab Restaurant,0,"Chhattarpur, New Delhi","Chhattarpur, New Delhi, Delhi 110030, India",0,0,30.101805546246,14.418590310072265,0.5213403190145042,0.3112252900688337,0.7368421052631577
3735,10.0,28.5181971,77.1694882,Spread The Taste,1,"Shop No. 11E/9, Front Side Ward No. 9, Kishan Garh, New Delhi","Shop No. 11E/9, Front Side Ward No. 9, Kishan Garh, Kishangarh Village, Vasant Kunj, New Delhi, Delhi 110070, India",0,0,28.809620863892267,15.593523809049927,0.4990430327696909,0.33691060052362837,0.9999999999999998
3736,8.0,28.5221959,77.1816966,Thai High,0,"Ambawatta Complex, 1091/1, Kalka Das Marg, Mehrauli, New Delhi","Ambawatta Complex, 1091/1, Kalka Das Marg, Mehrauli Village, Mehrauli, New Delhi, Delhi 110030, India",1,0,29.443446610183457,16.69662077783646,0.5099800097261461,0.3610254871360865,0.4736842105263157
3737,8.4,28.5223426,77.1819794,SHIVAS CAFE,1,"Ambavata Complex, 1092/5 2nd floor near, Ward Number 1, New Delhi","1092/5 2nd floor near, Ambavata Complex, Ward Number 1, Mehrauli Village, Mehrauli, New Delhi, Delhi 110030, India",1,0,29.454283937401566,16.72679914722136,0.5101670131710954,0.3616852187611913,0.5789473684210524
3738,7.4,28.5228957,77.181468,Green Chick Chop,1,"13/2 , Ward no 1 lic road , near bhool bhulia, Mehrauli, New Delhi","13/2 , Ward no 1 lic road , near bhool bhulia, Mehrauli Village, Mehrauli, New Delhi, Delhi 110030, India",0,0,29.37649922629481,16.742248717489815,0.5088247994823692,0.36202296299019127,0.3157894736842106
3739,7.6,28.52677,77.18754,Kebab Xpress,1,"Ground Floor, The Qutub Tiffin, Kutbub Minar Complex, Qutub Minar Complex Road, Mehrauli, New Delhi","Ground Floor, The Qutub Tiffin, Kutbub Minar Complex, Qutub Minar Complex Road, Mehrauli, Seth Sarai, Mehrauli, New Delhi, Delhi 110030, India",0,0,29.557666715376904,17.452180790003002,0.511950934173085,0.37754284194519894,0.36842105263157876
3740,8.0,28.5265985,77.1877995,Subway,1,"The Qutub Tiffin, Ten Style Mile, Qutub Minar, Kalka Das Marg, Mehrauli, New Delhi","The Qutub Tiffin, Ten Style Mile, Qutub Minar, Kalka Das Marg, Mehrauli, Seth Sarai, Mehrauli, New Delhi, Delhi 110030, India",0,0,29.589375637563357,17.453681789253967,0.5124980873193504,0.37757565540382193,0.4736842105263157
3741,8.4,28.5177233,77.1783763999999,Gupta Burgers,0,"919, Main Bazar Road, Ward Number 8, Mehrauli Village, Mehrauli, New Delhi","919, Main Bazar Rd, Ward Number 8, Mehrauli Village, Mehrauli, New Delhi, Delhi 110030, India",0,0,29.5117515557637,16.10697887819038,0.5111586453688197,0.3481352807859036,0.5789473684210524
3742,9.0,28.517058,77.1782889,Tikka Sikka,0,"897-/8, Main Bazar Road, Mehrauli, New Delhi","897-/8, Main Bazar Rd, Aam Bagh, Kalka Dass, Mehrauli, New Delhi, Delhi 110030, India",0,0,29.552473429531005,16.044596684887935,0.5118613214554615,0.34677153892032697,0.7368421052631577
3743,8.6,28.520013,77.177026,Sri Devalaya Dosa Point,0,"Doodh Wali Gali Mehrauli, New Delhi","Doodh Wali Gali Mehrauli, Badiwala Kua, Mehrauli, New Delhi, Delhi 110030, India",0,0,29.247398867653214,16.21873139518266,0.5065971088973854,0.3505783110472325,0.631578947368421
3744,7.6,28.5196821,77.1797720999999,Hunger's Hut,1,"Ward Number 7, Mehrauli Village, Mehrauli, New Delhi","Ward Number 7, Mehrauli Village, Mehrauli, New Delhi, Delhi 110030, India",0,0,29.47744618971328,16.36157937147117,0.5105666892986038,0.3537011215058687,0.36842105263157876
3745,9.0,28.5212083,77.1789831,Pizza King,1,"Near Dargah, Mehrauli, New Delhi","Near Dargah, Nai Basti, Mehrauli, New Delhi, Delhi 110030, India",0,0,29.30959767602852,16.442990608343766,0.507670380120431,0.35548085873814694,0.7368421052631577
3746,10.0,28.5214943999999,77.1762085,YADAVI SERVICES,1,"Bhuiya Chowk Road, Teacher Colony, Mehrauli, New Delhi","Bhuiya Chowk Rd, Teacher Colony, Mehrauli, New Delhi, Delhi 110030, India",0,0,29.080594063487993,16.294533836415773,0.5037188094435433,0.35223543397206014,0.9999999999999998
3747,7.4,28.5195713,77.1744087,"Hungry Head, Fast Food Cafe",0,"Ward Number 3, Islam Colony, Mehrauli, New Delhi","Ward Number 3, Islam Colony, Mehrauli, New Delhi, Delhi 110030, India",1,0,29.08196854501048,16.017803074330587,0.5037425268024963,0.34618580176501634,0.3157894736842106
3748,10.0,28.5152746,77.1791432999999,HARA BHARA PARATHA HOUSE CAFE,1,"T -412 WARD, NEAR, 8, Andheria Mor Village, Mehrauli","T -412 WARD, NEAR, 8, Aam Bagh, Andheria Mor Village, Mehrauli, New Delhi, Delhi 110030, India",0,0,29.743529009504336,15.945247714799178,0.5151580800484936,0.3445996635398784,0.9999999999999998
3749,8.8,28.5205267,77.181755,Shan Biryani Center,0,"Mehrauli Village, Mehrauli, New Delhi","Mehrauli Village, Mehrauli, New Delhi, Delhi 110030, India",0,0,29.566519019107808,16.55743909634517,0.5121036850552998,0.3579828258264594,0.6842105263157896
3750,8.2,28.529729,77.193201,The Nest - Qutab Golf Course,1,"Sri Aurobindo Marg, Kutub Golf Course, Lado Sarai, New Delhi","Sri Aurobindo Marg, Kutub Golf Course, Lado Sarai, New Delhi, Delhi 110030, India",2,0,29.772991908807423,18.058163170470483,0.5156664769582654,0.39079026878764245,0.5263157894736838
