,Rating,Latitude,Longitude,Name,Website,Vicinity,Address,Food Tags,Place tags,X_coord,Y_coord
2724,8.2,28.5426325,77.1557249999999,4700BC Popcorn,1,"2nd Floor, DLF Promenade Mall, Vasant Kunj Mall Rd, Vasant Kunj, New Delhi","2nd Floor, DLF Promenade Mall, Vasant Kunj Mall Rd, Vasant Kunj, Vasant Kunj II, Vasant Kunj, New Delhi, Delhi 110070, India",1,0,26.037482997649803,16.826409289702354
2725,8.0,28.5426939,77.1553850999999,Biryani Blues,1,"Shop Number FC 4,5, 3, Nelson Mandela Marg, Vasant Kunj, New Delhi","Shop Number FC 4,5, 3, Nelson Mandela Marg, Vasant Kunj II, Vasant Kunj, New Delhi, Delhi 110070, India",0,0,26.007559164234436,16.81047878618823
2726,7.8,28.5426188,77.1555233,McDonald's,1,"Nelson Mandela Marg, Vasant Kunj II, Vasant Kunj, New Delhi","Nelson Mandela Marg, Vasant Kunj II, Vasant Kunj, New Delhi, Delhi 110070, India",0,0,26.023289766717543,16.812666899026578
2727,8.0,28.5430487,77.1558783999999,Mocha Arthouse,1,"167, DLF Promenade, Nelson Mandela Road, Vasant Kunj II, New Delhi","167, DLF Promenade, Nelson Mandela Road, Vasant Kunj II, Vasant Kunj, New Delhi, Delhi 110070, India",1,0,26.01943254277479,16.871575210604746
2728,8.2,28.5429177,77.1555857,Haldiram's,1,"FC-6, 2nd Floor, 3, Nelson Mandela Marg, Vasant Kunj, New Delhi","FC-6, 2nd Floor, 3, Nelson Mandela Marg, Vasant Kunj II, Vasant Kunj, New Delhi, Delhi 110070, India",0,0,26.006734741920706,16.842126600268962
2729,7.8,28.5426164999999,77.1557526999999,Cafe Delhi Heights,1,"Shop No 308, 2nd Floor, DLF Promenade Mall, Vasant Kunj","Shop No 308, 2nd Floor, DLF Promenade Mall, Vasant Kunj II, Vasant Kunj, New Delhi, Delhi 110070, India",1,0,26.0407032953102,16.826766813875047
2730,8.8,28.5432933,77.1564676,Setâ€™z,1,"405, Third Floor, DLF Emporio, 4, Nelson Mandela Road, Vasant Kunj, New Delhi","405, Third Floor, DLF Emporio, 4, Nelson Mandela Road, Vasant Kunj, Vasant Kunj II, Vasant Kunj, New Delhi, Delhi 110070, India",0,0,26.04635070036151,16.929220583061692
2731,8.4,28.5421185999999,77.1560642,Namak Mandi,0,"Shop Number 307, 3, Nelson Mandela Marg, Vasant Kunj II, Vasant Kunj, New Delhi","Shop Number 307, 3, Nelson Mandela Marg, Vasant Kunj II, Vasant Kunj, New Delhi, Delhi 110070, India",0,0,26.09952027031192,16.80358481613308
2732,8.6,28.5420209,77.1560813999999,Mamagoto,1,"305-306, Second Floor, DLF Promenade, Vasant Kunj Mall Road, Vasant Kunj II, New Delhi","305-306, Second Floor, DLF Promenade, Vasant Kunj Mall Road, Vasant Kunj II, Vasant Kunj, New Delhi, Delhi 110070, India",0,0,26.107758685185992,16.79629850041442
2733,8.6,28.5427048,77.1567431999999,Nando's,1,"DLF Promenade, Vasant Kunj Mall Road, Vasant Kunj II, Vasant Kunj, New Delhi","DLF Promenade, Vasant Kunj Mall Road, Vasant Kunj II, Vasant Kunj, New Delhi, Delhi 110070, India",1,0,26.10890840074852,16.89605082620335
2734,9.0,28.5437708999999,77.156809,On The Go,1,"324A, Second Floor, DLF Emporio, Nelson Mandela Marg, Vasant Kunj II, New Delhi","324A, Second Floor, DLF Emporio, Nelson Mandela Marg, Vasant Kunj II, Vasant Kunj, New Delhi, Delhi 110070, India",0,0,26.03807239572137,16.991355265452867
2735,8.6,28.5564477,77.1642203,Jaypee Vasant Continental - 5 Star Luxury Hotel in Delhi,1,"PVR Priya, Munirka Marg, Vasant Vihar, New Delhi","PVR Priya, Munirka Marg, Basant Lok, Vasant Vihar, New Delhi, Delhi 110057, India",0,0,25.69423863737621,18.5376138416313
2736,8.2,28.5574933,77.1635690999999,McDonald's India,1,"Near, 47, Community Centre, Munirka Marg, Vasant Vihar, New Delhi","47, Community Centre, Near, Munirka Marg, Basant Lok, Vasant Vihar, New Delhi, Delhi 110057, India",0,0,25.570950922154378,18.58646651809356
2737,8.2,28.5436109,77.1568752,Cha Shi,0,"Ground Floor, DLF Emporio Mall, Nelson Mandela Marg, Shanti Kunj B Block, Vasant Kunj II, Vasant Kunj","Ground Floor, DLF Emporio Mall, Nelson Mandela Marg, Shanti Kunj B Block, Vasant Kunj II, Vasant Kunj, New Delhi, Delhi 110070, India",0,0,26.05442397158388,16.981793217144535
2738,8.6,28.5435678,77.160873,Mughal Darbar,1,"Opposite Lohit Hostel, Jawahar Lal Nehru University, New Delhi","Opposite Lohit Hostel, Jawahar Lal Nehru University, New Delhi, Delhi 110067, India",0,0,26.35810609901267,17.227256028154883
2739,8.2,28.5572399,77.1642179999999,Arabian Nites,0,"59, Pvr Priya Complex, Basant Lok, Vasant Vihar, New Delhi","59, Pvr Priya Complex, Basant Lok, Vasant Vihar, Basant Lok, Vasant Vihar, New Delhi, Delhi 110057, India",0,0,25.63775440705746,18.605230281473137
2740,9.2,28.5563756,77.1643491,"Ano-Tai at Jaypee Vasant Continental, Vasant Vihar",1,"Jaypee Continental Vasant, Vasant Vihar, New Delhi","Jaypee Continental Vasant, Basant Lok, Vasant Vihar, New Delhi, Delhi 110057, India",0,0,25.709048308061586,18.539473381655775
2741,8.8,28.557429,77.1634689999999,McDonald's,0,"Vasant Marg, Basant Lok, Vasant Vihar, New Delhi","Vasant Marg, Basant Lok, Vasant Vihar, New Delhi, Delhi 110016, India",0,0,25.56799486586516,18.574728736699583
2742,8.0,28.5562922,77.1643893,"Eggspectation, Jaypee Vasant - Restaurant",1,"Jaypee Vasant Continental, Munirka Marg, Basant Lok, Vasant Vihar, New Delhi","Jaypee Vasant Continental, Munirka Marg, Basant Lok, Vasant Vihar, New Delhi, Delhi 110057, India",0,0,25.717999274415007,18.534845018494227
2743,8.2,28.5574782,77.1634457,The Kathi's,1,"Shop No. 3, PVR Priya Near McDonald, Basant Lok Market, Munirka Marg, Basant Lok, Vasant Vihar, New Delhi","Shop No. 3, PVR Priya Near McDonald, Basant Lok Market, Munirka Marg, Basant Lok, Vasant Vihar, New Delhi, Delhi 110057, India",0,0,25.562745705176116,18.577484976874306
2744,8.8,28.5564522,77.1643467999999,"Tapas, Jaypee Vasant Continental",1,"Jaypee Vasant Continental, Munirka Marg, Basant Lok, Vasant Vihar, New Delhi","Jaypee Vasant Continental, Munirka Marg, Basant Lok, Vasant Vihar, New Delhi, Delhi 110057, India",1,0,25.703430454580623,18.545881956918027
2745,8.2,28.5572234,77.1640728,Krips Restaurant,1,"59, Basant Lok, Vasant Vihar, New Delhi","59, Basant Lok, Vasant Vihar, Basant Lok, Vasant Vihar, New Delhi, Delhi 110057, India",0,0,25.628009536724864,18.594770458828872
2746,8.2,28.5575662,77.1641566999999,Dunkin' Donuts,1,"PN 40, Priya Cplx, Basant Lok, Vasant Vihar, New Delhi","PN 40, Priya Cplx, Basant Lok, Vasant Vihar, New Delhi, Delhi 110048, India",2,0,25.609951191426266,18.629319682471607
2747,7.6,28.5573441,77.1644845999999,Cafe Coffee Day - Inside PVR,1,"Inside PVR 61 Community Centre, Basant Lok, Vasant Vihar, New Delhi","Inside PVR 61 Community Centre, Basant Lok, Vasant Vihar, New Delhi, Delhi 110057, India",1,0,25.650393558718235,18.630756722735843
2748,7.6,28.5591276,77.1637231,Kylin Experience,1,"Priya Complex, 24, 1st Floor, Basant Lok, New Delhi","24, 1st Floor, Priya Complex, Basant Lok, Vasant Vihar, New Delhi, Delhi 110057, India",2,0,25.466362228735996,18.735849127272182
2749,7.6,28.5577939,77.1643783,Domino's Pizza,1,"Priya Cinema Complex, Shop No. 6 Bank Of Baroda, Basant Lok, Vasant Vihar, New Delhi","Priya Cinema Complex, Shop No. 6 Bank Of Baroda, Basant Lok, Vasant Vihar, New Delhi, Delhi 110057, India",2,0,25.610428146881763,18.662605080530387
2750,7.0,28.558779,77.1708766,Slice Of Italy,1,"E-249, Rama Mkt,Opp. Vasant Vihar Bus Depot (Munirka T-Point, New Delhi","E-249, Rama Mkt,Opp. Vasant Vihar Bus Depot (Munirka T-Point, Rama Market, Munirka, New Delhi, Delhi 110067, India",0,0,26.029015308998552,19.151818704721375
2751,7.0,28.554617,77.1728931,Delhi Restaurants,0,"Munirka, New Delhi","Munirka, New Delhi, Delhi 110067, India",1,0,26.476493990988725,18.921500409194618
2752,7.8,28.558673,77.1641829999999,The Asia Kitchen,1,"15-A, Basant Lok, Vasant Vihar, New Delhi","15-A, Basant Lok, Vasant Vihar, New Delhi, Delhi 110057, India",0,0,25.533255693478402,18.725626005129357
2753,9.4,28.558751,77.163742,China Town,1,"Shop No. 11, Near Petrol Pump, Munirka Marg, Basant Lok, Vasant Vihar, New Delhi","Shop No. 11, Near Petrol Pump, Munirka Marg, Basant Lok, Vasant Vihar, New Delhi, Delhi 110057, India",0,0,25.49455240319463,18.704815614468004
2754,7.8,28.5609806999999,77.1677998999999,Pizza Hut,1,"41, Basant Lok, Vasant Vihar, New Delhi","41, Basant Lok, Vasant Vihar, New Delhi, Delhi 110057, India",2,0,25.64117609190237,19.148398404325235
2755,7.8,28.5565826,77.1719434,Pizza Point,1,"72, Bank Street, Munirka, New Delhi","72, Bank St, Munirka, New Delhi, Delhi 110067, India",0,0,26.26535846717015,19.03043929883759
2756,8.4,28.5551373,77.1762741999999,Guruprasad Udupi Restaurant,1,"DDA Shopping Complex, 2, Olof Palme Road, Munirka, New Delhi","2, DDA Shopping Complex, Olof Palme Road, Block BH, Munirka, New Delhi, Delhi 110067, India",0,0,26.693738387137635,19.17670748316028
2757,6.6,28.5551386,77.1762404,Jubilant Foods Works Limited,1,"A-1, Dda, Shopping Complex Defence Colony, Lajpat Nagar, New Delhi","A-1, Dda, Shopping Complex Defence Colony, Lajpat Nagar, Block BH, Munirka, New Delhi, Delhi 110024, India",1,0,26.691104494893473,19.174712316767394
2758,8.8,28.5584623,77.1638301999999,Leoâ€™s Artisan Pizza,0,"Priya Complex Market 28, Market, Basant Lok, Vasant Vihar, New Delhi","Priya Complex Market 28, Market, Basant Lok, Vasant Vihar, New Delhi, Delhi 110057, India",1,0,25.52170531805698,18.685618857162837
2759,8.8,28.558706,77.1643139999999,Kaptain Bakery,1,"16A, Basant Lok, Vasant Vihar, New Delhi","16A, Basant Lok, Vasant Vihar, New Delhi, Delhi 110057, India",1,0,25.540759954655407,18.736612114705064
2760,10.0,28.5573063,77.163735,24 SEVEN,1,"Ground floor, Community Centre Plot No 43, Basant Lok, New Delhi","Ground floor, Community Centre Plot No 43, Basant Lok, Vasant Vihar, New Delhi, Delhi 110070, India",2,0,25.596717361341554,18.580810276629233
